1.944,258,
1.953,259,
1.962,260,
1.971,261,
1.98,262,
1.989,263,
1.998,264,
2.007,265,
2.016,266,
2.025,267,
2.034,268,
2.043,269,
2.052,270,
2.061,271,
2.07,272,
2.078,273,
2.087,274,
2.096,275,
2.105,276,
2.114,277,
2.123,278,
2.132,279,
2.141,280,
2.151,281,
2.16,282,
2.169,283,
2.178,284,
2.187,285,
2.196,286,
2.205,287,
2.214,288,
2.223,289,
2.232,290,
2.241,291,
2.25,292,
2.259,293,
2.268,294,
2.277,295,
2.287,296,
2.296,297,
2.305,298,
2.314,299,
2.323,300,
2.332,301,
2.341,302,
2.35,303,
2.36,304,
2.369,305,
2.378,306,
2.387,307,
2.396,308,
2.405,309,
2.415,310,
2.424,311,
2.433,312,
2.442,313,
2.451,314,
2.461,315,
2.47,316,
2.479,317,
2.488,318,
2.497,319,
2.507,320,
2.516,321,
2.525,322,
2.534,323,
2.544,324,
2.553,325,
2.562,326,
2.571,327,
2.581,328,
2.59,329,
2.599,330,
2.609,331,
2.618,332,
2.627,333,
2.636,334,
2.646,335,
2.655,336,
2.664,337,
2.674,338,
2.683,339,
2.692,340,
2.702,341,
2.711,342,
2.72,343,
2.73,344,
2.739,345,
2.748,346,
2.758,347,
2.767,348,
2.776,349,
2.786,350,
2.795,351,
2.805,352,
2.814,353,
2.823,354,
2.833,355,
2.842,356,
2.851,357,
2.861,358,
2.87,359,
2.88,360,
2.889,361,
2.899,362,
2.908,363,
2.917,364,
2.927,365,
2.936,366,
2.946,367,
2.955,368,
2.965,369,
2.974,370,
2.983,371,
2.993,372,
3.002,373,
3.012,374,
3.021,375,
3.031,376,
3.04,377,
3.05,378,
3.059,379,
3.069,380,
3.078,381,
3.088,382,
3.097,383,
3.107,384,
3.116,385,
3.126,386,
3.135,387,
3.145,388,
3.154,389,
3.164,390,
3.173,391,
3.183,392,
3.192,393,
3.202,394,
3.212,395,
3.221,396,
3.231,397,
3.24,398,
3.25,399,
3.259,400,
3.269,401,
3.279,402,
3.288,403,
3.298,404,
3.307,405,
3.317,406,
3.326,407,
3.336,408,
3.346,409,
3.355,410,
3.365,411,
3.374,412,
3.384,413,
3.394,414,
3.403,415,
3.413,416,
3.423,417,
3.432,418,
3.442,419,
3.451,420,
3.461,421,
3.471,422,
3.48,423,
3.49,424,
3.5,425,
3.509,426,
3.519,427,
3.529,428,
3.538,429,
3.548,430,
3.558,431,
3.567,432,
3.577,433,
3.587,434,
3.596,435,
3.606,436,
3.616,437,
3.626,438,
3.635,439,
3.645,440,
3.655,441,
3.664,442,
3.674,443,
3.684,444,
3.694,445,
3.703,446,
3.713,447,
3.723,448,
3.732,449,
3.742,450,
3.752,451,
3.762,452,
3.771,453,
3.781,454,
3.791,455,
3.801,456,
3.81,457,
3.82,458,
3.83,459,
3.84,460,
3.85,461,
3.859,462,
3.869,463,
3.879,464,
3.889,465,
3.898,466,
3.908,467,
3.918,468,
3.928,469,
3.938,470,
3.947,471,
3.957,472,
3.967,473,
3.977,474,
3.987,475,
3.997,476,
4.006,477,
4.016,478,
4.026,479,
4.036,480,
4.046,481,
4.056,482,
4.065,483,
4.075,484,
4.085,485,
4.095,486,
4.105,487,
4.115,488,
4.125,489,
4.134,490,
4.144,491,
4.154,492,
4.164,493,
4.174,494,
4.184,495,
4.194,496,
4.204,497,
4.213,498,
4.223,499,
4.233,500,
4.243,501,
4.253,502,
4.263,503,
4.273,504,
4.283,505,
4.293,506,
4.303,507,
4.313,508,
4.323,509,
4.332,510,
4.342,511,
4.352,512,
4.362,513,
4.372,514,
4.382,515,
4.392,516,
4.402,517,
4.412,518,
4.422,519,
4.432,520,
4.442,521,
4.452,522,
4.462,523,
4.472,524,
4.482,525,
4.492,526,
4.502,527,
4.512,528,
4.522,529,
4.532,530,
4.542,531,
4.552,532,
4.562,533,
4.572,534,
4.582,535,
4.592,536,
4.602,537,
4.612,538,
4.622,539,
4.632,540,
4.642,541,
4.652,542,
4.662,543,
4.672,544,
4.682,545,
4.692,546,
4.702,547,
4.712,548,
4.722,549,
4.732,550,
4.742,551,
4.752,552,
4.762,553,
4.772,554,
4.782,555,
4.793,556,
4.803,557,
4.813,558,
4.823,559,
4.833,560,
4.843,561,
4.853,562,
4.863,563,
4.873,564,
4.883,565,
4.893,566,
4.904,567,
4.914,568,
4.924,569,
4.934,570,
4.944,571,
4.954,572,
4.964,573,
4.974,574,
4.984,575,
4.995,576,
5.005,577,
5.015,578,
5.025,579,
5.035,580,
5.045,581,
5.055,582,
5.066,583,
5.076,584,
5.086,585,
5.096,586,
5.106,587,
5.116,588,
5.127,589,
5.137,590,
5.147,591,
5.157,592,
5.167,593,
5.178,594,
5.188,595,
5.198,596,
5.208,597,
5.218,598,
5.228,599,
5.239,600,
5.249,601,
5.259,602,
5.269,603,
5.28,604,
5.29,605,
5.3,606,
5.31,607,
5.32,608,
5.331,609,
5.341,610,
5.351,611,
5.361,612,
5.372,613,
5.382,614,
5.392,615,
5.402,616,
5.413,617,
5.423,618,
5.433,619,
5.443,620,
5.454,621,
5.464,622,
5.474,623,
5.485,624,
5.495,625,
5.505,626,
5.515,627,
5.526,628,
5.536,629,
5.546,630,
5.557,631,
5.567,632,
5.577,633,
5.588,634,
5.598,635,
5.608,636,
5.618,637,
5.629,638,
5.639,639,
5.649,640,
5.66,641,
5.67,642,
5.68,643,
5.691,644,
5.701,645,
5.712,646,
5.722,647,
5.732,648,
5.743,649,
5.753,650,
5.763,651,
5.774,652,
5.784,653,
5.794,654,
5.805,655,
5.815,656,
5.826,657,
5.836,658,
5.846,659,
5.857,660,
5.867,661,
5.878,662,
5.888,663,
5.898,664,
5.909,665,
5.919,666,
5.93,667,
5.94,668,
5.95,669,
5.961,670,
5.971,671,
5.982,672,
5.992,673,
6.003,674,
6.013,675,
6.024,676,
6.034,677,
6.044,678,
6.055,679,
6.065,680,
6.076,681,
6.086,682,
6.097,683,
6.107,684,
6.118,685,
6.128,686,
6.139,687,
6.149,688,
6.16,689,
6.17,690,
6.181,691,
6.191,692,
6.202,693,
6.212,694,
6.223,695,
6.233,696,
6.244,697,
6.254,698,
6.265,699,
6.275,700,
6.286,701,
6.296,702,
6.307,703,
6.317,704,
6.328,705,
6.338,706,
6.349,707,
6.36,708,
6.37,709,
6.381,710,
6.391,711,
6.402,712,
6.412,713,
6.423,714,
6.434,715,
6.444,716,
6.455,717,
6.465,718,
6.476,719,
6.486,720,
6.497,721,
6.508,722,
6.518,723,
6.529,724,
6.539,725,
6.55,726,
6.561,727,
6.571,728,
6.582,729,
6.593,730,
6.603,731,
6.614,732,
6.624,733,
6.635,734,
6.646,735,
6.656,736,
6.667,737,
6.678,738,
6.688,739,
6.699,740,
6.71,741,
6.72,742,
6.731,743,
6.742,744,
6.752,745,
6.763,746,
6.774,747,
6.784,748,
6.795,749,
6.806,750,
6.817,751,
6.827,752,
6.838,753,
6.849,754,
6.859,755,
6.87,756,
6.881,757,
6.892,758,
6.902,759,
6.913,760,
6.924,761,
6.934,762,
6.945,763,
6.956,764,
6.967,765,
6.977,766,
6.988,767,
6.999,768,
7.01,769,
7.02,770,
7.031,771,
7.042,772,
7.053,773,
7.064,774,
7.074,775,
7.085,776,
7.096,777,
7.107,778,
7.117,779,
7.128,780,
7.139,781,
7.15,782,
7.161,783,
7.172,784,
7.182,785,
7.193,786,
7.204,787,
7.215,788,
7.226,789,
7.236,790,
7.247,791,
7.258,792,
7.269,793,
7.28,794,
7.291,795,
7.302,796,
7.312,797,
7.323,798,
7.334,799,
7.345,800,
7.356,801,
7.367,802,
7.378,803,
7.388,804,
7.399,805,
7.41,806,
7.421,807,
7.432,808,
7.443,809,
7.454,810,
7.465,811,
7.476,812,
7.487,813,
7.497,814,
7.508,815,
7.519,816,
7.53,817,
7.541,818,
7.552,819,
7.563,820,
7.574,821,
7.585,822,
7.596,823,
7.607,824,
7.618,825,
7.629,826,
7.64,827,
7.651,828,
7.662,829,
7.673,830,
7.684,831,
7.695,832,
7.706,833,
7.717,834,
7.728,835,
7.739,836,
7.75,837,
7.761,838,
7.772,839,
7.783,840,
7.794,841,
7.805,842,
7.816,843,
7.827,844,
7.838,845,
7.849,846,
7.86,847,
7.871,848,
7.882,849,
7.893,850,
7.904,851,
7.915,852,
7.926,853,
7.937,854,
7.948,855,
7.959,856,
7.97,857,
7.981,858,
7.992,859,
8.003,860,
8.014,861,
8.026,862,
8.037,863,
8.048,864,
8.059,865,
8.07,866,
8.081,867,
8.092,868,
8.103,869,
8.114,870,
8.125,871,
8.137,872,
8.148,873,
8.159,874,
8.17,875,
8.181,876,
8.192,877,
8.203,878,
8.214,879,
8.226,880,
8.237,881,
8.248,882,
8.259,883,
8.27,884,
8.281,885,
8.293,886,
8.304,887,
8.315,888,
8.326,889,
8.337,890,
8.348,891,
8.36,892,
8.371,893,
8.382,894,
8.393,895,
8.404,896,
8.416,897,
8.427,898,
8.438,899,
8.449,900,
8.46,901,
8.472,902,
8.483,903,
8.494,904,
8.505,905,
8.517,906,
8.528,907,
8.539,908,
8.55,909,
8.562,910,
8.573,911,
8.584,912,
8.595,913,
8.607,914,
8.618,915,
8.629,916,
8.64,917,
8.652,918,
8.663,919,
8.674,920,
8.685,921,
8.697,922,
8.708,923,
8.719,924,
8.731,925,
8.742,926,
8.753,927,
8.765,928,
8.776,929,
8.787,930,
8.798,931,
8.81,932,
8.821,933,
8.832,934,
8.844,935,
8.855,936,
8.866,937,
8.878,938,
8.889,939,
8.9,940,
8.912,941,
8.923,942,
8.935,943,
8.946,944,
8.957,945,
8.969,946,
8.98,947,
8.991,948,
9.003,949,
9.014,950,
9.025,951,
9.037,952,
9.048,953,
9.06,954,
9.071,955,
9.082,956,
9.094,957,
9.105,958,
9.117,959,
9.128,960,
9.139,961,
9.151,962,
9.162,963,
9.174,964,
9.185,965,
9.197,966,
9.208,967,
9.219,968,
9.231,969,
9.242,970,
9.254,971,
9.265,972,
9.277,973,
9.288,974,
9.3,975,
9.311,976,
9.323,977,
9.334,978,
9.345,979,
9.357,980,
9.368,981,
9.38,982,
9.391,983,
9.403,984,
9.414,985,
9.426,986,
9.437,987,
9.449,988,
9.46,989,
9.472,990,
9.483,991,
9.495,992,
9.506,993,
9.518,994,
9.529,995,
9.541,996,
9.552,997,
9.564,998,
9.576,999,
9.587,1000,
9.599,1001,
9.61,1002,
9.622,1003,
9.633,1004,
9.645,1005,
9.656,1006,
9.668,1007,
9.68,1008,
9.691,1009,
9.703,1010,
9.714,1011,
9.726,1012,
9.737,1013,
9.749,1014,
9.761,1015,
9.772,1016,
9.784,1017,
9.795,1018,
9.807,1019,
9.819,1020,
9.83,1021,
9.842,1022,
9.853,1023,
9.865,1024,
9.877,1025,
9.888,1026,
9.9,1027,
9.911,1028,
9.923,1029,
9.935,1030,
9.946,1031,
9.958,1032,
9.97,1033,
9.981,1034,
9.993,1035,
10.005,1036,
10.016,1037,
10.028,1038,
10.04,1039,
10.051,1040,
10.063,1041,
10.075,1042,
10.086,1043,
10.098,1044,
10.11,1045,
10.121,1046,
10.133,1047,
10.145,1048,
10.156,1049,
10.168,1050,
10.18,1051,
10.191,1052,
10.203,1053,
10.215,1054,
10.227,1055,
10.238,1056,
10.25,1057,
10.262,1058,
10.273,1059,
10.285,1060,
10.297,1061,
10.309,1062,
10.32,1063,
10.332,1064,
10.344,1065,
10.356,1066,
10.367,1067,
10.379,1068,
10.391,1069,
10.403,1070,
10.414,1071,
10.426,1072,
10.438,1073,
10.45,1074,
10.461,1075,
10.473,1076,
10.485,1077,
10.497,1078,
10.509,1079,
10.52,1080,
10.532,1081,
10.544,1082,
10.556,1083,
10.567,1084,
10.579,1085,
10.591,1086,
10.603,1087,
10.615,1088,
10.626,1089,
10.638,1090,
10.65,1091,
10.662,1092,
10.674,1093,
10.686,1094,
10.697,1095,
10.709,1096,
10.721,1097,
10.733,1098,
10.745,1099,
10.757,1100,
10.768,1101,
10.78,1102,
10.792,1103,
10.804,1104,
10.816,1105,
10.828,1106,
10.839,1107,
10.851,1108,
10.863,1109,
10.875,1110,
10.887,1111,
10.899,1112,
10.911,1113,
10.922,1114,
10.934,1115,
10.946,1116,
10.958,1117,
10.97,1118,
10.982,1119,
10.994,1120,
11.006,1121,
11.017,1122,
11.029,1123,
11.041,1124,
11.053,1125,
11.065,1126,
11.077,1127,
11.089,1128,
11.101,1129,
11.113,1130,
11.125,1131,
11.136,1132,
11.148,1133,
11.16,1134,
11.172,1135,
11.184,1136,
11.196,1137,
11.208,1138,
11.22,1139,
11.232,1140,
11.244,1141,
11.256,1142,
11.268,1143,
11.28,1144,
11.291,1145,
11.303,1146,
11.315,1147,
11.327,1148,
11.339,1149,
11.351,1150,
11.363,1151,
11.375,1152,
11.387,1153,
11.399,1154,
11.411,1155,
11.423,1156,
11.435,1157,
11.447,1158,
11.459,1159,
11.471,1160,
11.483,1161,
11.495,1162,
11.507,1163,
11.519,1164,
11.531,1165,
11.542,1166,
11.554,1167,
11.566,1168,
11.578,1169,
11.59,1170,
11.602,1171,
11.614,1172,
11.626,1173,
11.638,1174,
11.65,1175,
11.662,1176,
11.674,1177,
11.686,1178,
11.698,1179,
11.71,1180,
11.722,1181,
11.734,1182,
11.746,1183,
11.758,1184,
11.77,1185,
11.782,1186,
11.794,1187,
11.806,1188,
11.818,1189,
11.83,1190,
11.842,1191,
11.854,1192,
11.866,1193,
11.878,1194,
11.89,1195,
11.902,1196,
11.914,1197,
11.926,1198,
11.939,1199,
11.951,1200,
11.963,1201,
11.975,1202,
11.987,1203,
11.999,1204,
12.011,1205,
12.023,1206,
12.035,1207,
12.047,1208,
12.059,1209,
12.071,1210,
12.083,1211,
12.095,1212,
12.107,1213,
12.119,1214,
12.131,1215,
12.143,1216,
12.155,1217,
12.167,1218,
12.179,1219,
12.191,1220,
12.203,1221,
12.216,1222,
12.228,1223,
12.24,1224,
12.252,1225,
12.264,1226,
12.276,1227,
12.288,1228,
12.3,1229,
12.312,1230,
12.324,1231,
12.336,1232,
12.348,1233,
12.36,1234,
12.372,1235,
12.384,1236,
12.397,1237,
12.409,1238,
12.421,1239,
12.433,1240,
12.445,1241,
12.457,1242,
12.469,1243,
12.481,1244,
12.493,1245,
12.505,1246,
12.517,1247,
12.529,1248,
12.542,1249,
12.554,1250,
12.566,1251,
12.578,1252,
12.59,1253,
12.602,1254,
12.614,1255,
12.626,1256,
12.638,1257,
12.65,1258,
12.662,1259,
12.675,1260,
12.687,1261,
12.699,1262,
12.711,1263,
12.723,1264,
12.735,1265,
12.747,1266,
12.759,1267,
12.771,1268,
12.783,1269,
12.796,1270,
12.808,1271,
12.82,1272,
12.832,1273,
12.844,1274,
12.856,1275,
12.868,1276,
12.88,1277,
12.892,1278,
12.905,1279,
12.917,1280,
12.929,1281,
12.941,1282,
12.953,1283,
12.965,1284,
12.977,1285,
12.989,1286,
13.001,1287,
13.014,1288,
13.026,1289,
13.038,1290,
13.05,1291,
13.062,1292,
13.074,1293,
13.086,1294,
13.098,1295,
13.111,1296,
13.123,1297,
13.135,1298,
13.147,1299,
13.159,1300,
13.171,1301,
13.183,1302,
13.195,1303,
13.208,1304,
13.22,1305,
13.232,1306,
13.244,1307,
13.256,1308,
13.268,1309,
13.28,1310,
13.292,1311,
13.305,1312,
13.317,1313,
13.329,1314,
13.341,1315,
13.353,1316,
13.365,1317,
13.377,1318,
13.39,1319,
13.402,1320,
13.414,1321,
13.426,1322,
13.438,1323,
13.45,1324,
13.462,1325,
13.474,1326,
13.487,1327,
13.499,1328,
13.511,1329,
13.523,1330,
13.535,1331,
13.547,1332,
13.559,1333,
13.572,1334,
13.584,1335,
13.596,1336,
13.608,1337,
13.62,1338,
13.632,1339,
13.644,1340,
13.657,1341,
13.669,1342,
13.681,1343,
13.693,1344,
13.705,1345,
13.717,1346,
13.729,1347,
13.742,1348,
13.754,1349,
13.766,1350,
13.778,1351,
13.79,1352,
13.802,1353,
13.814,1354,
13.826,1355,
13.839,1356,
13.851,1357,
13.863,1358,
13.875,1359,
13.887,1360,
13.899,1361,
13.911,1362,
13.924,1363,
13.936,1364,
13.948,1365,
13.96,1366,
13.972,1367,
13.984,1368,
13.996,1369,
14.009,1370,
14.021,1371,
14.033,1372,
14.045,1373,
14.057,1374,
14.069,1375,
14.081,1376,
14.094,1377,
14.106,1378,
14.118,1379,
14.13,1380,
14.142,1381,
14.154,1382,
14.166,1383,
14.178,1384,
14.191,1385,
14.203,1386,
14.215,1387,
14.227,1388,
14.239,1389,
14.251,1390,
14.263,1391,
14.276,1392,
14.288,1393,
14.3,1394,
14.312,1395,
14.324,1396,
14.336,1397,
14.348,1398,
14.36,1399,
14.373,1400,
14.385,1401,
14.397,1402,
14.409,1403,
14.421,1404,
14.433,1405,
14.445,1406,
14.457,1407,
14.47,1408,
14.482,1409,
14.494,1410,
14.506,1411,
14.518,1412,
14.53,1413,
14.542,1414,
14.554,1415,
14.567,1416,
14.579,1417,
14.591,1418,
14.603,1419,
14.615,1420,
14.627,1421,
14.639,1422,
14.651,1423,
14.664,1424,
14.676,1425,
14.688,1426,
14.7,1427,
14.712,1428,
14.724,1429,
14.736,1430,
14.748,1431,
14.76,1432,
14.773,1433,
14.785,1434,
14.797,1435,
14.809,1436,
14.821,1437,
14.833,1438,
14.845,1439,
14.857,1440,
14.869,1441,
14.881,1442,
14.894,1443,
14.906,1444,
14.918,1445,
14.93,1446,
14.942,1447,
14.954,1448,
14.966,1449,
14.978,1450,
14.99,1451,
15.002,1452,
15.015,1453,
15.027,1454,
15.039,1455,
15.051,1456,
15.063,1457,
15.075,1458,
15.087,1459,
15.099,1460,
15.111,1461,
15.123,1462,
15.135,1463,
15.148,1464,
15.16,1465,
15.172,1466,
15.184,1467,
15.196,1468,
15.208,1469,
15.22,1470,
15.232,1471,
15.244,1472,
15.256,1473,
15.268,1474,
15.28,1475,
15.292,1476,
15.304,1477,
15.317,1478,
15.329,1479,
15.341,1480,
15.353,1481,
15.365,1482,
15.377,1483,
15.389,1484,
15.401,1485,
15.413,1486,
15.425,1487,
15.437,1488,
15.449,1489,
15.461,1490,
15.473,1491,
15.485,1492,
15.497,1493,
15.509,1494,
15.521,1495,
15.534,1496,
15.546,1497,
15.558,1498,
15.57,1499,
15.582,1500,
15.594,1501,
15.606,1502,
15.618,1503,
15.63,1504,
15.642,1505,
15.654,1506,
15.666,1507,
15.678,1508,
15.69,1509,
15.702,1510,
15.714,1511,
15.726,1512,
15.738,1513,
15.75,1514,
15.762,1515,
15.774,1516,
15.786,1517,
15.798,1518,
15.81,1519,
15.822,1520,
15.834,1521,
15.846,1522,
15.858,1523,
15.87,1524,
15.882,1525,
15.894,1526,
15.906,1527,
15.918,1528,
15.93,1529,
15.942,1530,
15.954,1531,
15.966,1532,
15.978,1533,
15.99,1534,
16.002,1535,
16.014,1536,
16.026,1537,
16.038,1538,
16.05,1539,
16.062,1540,
16.074,1541,
16.086,1542,
16.098,1543,
16.11,1544,
16.122,1545,
16.134,1546,
16.146,1547,
16.158,1548,
16.17,1549,
16.182,1550,
16.194,1551,
16.205,1552,
16.217,1553,
16.229,1554,
16.241,1555,
16.253,1556,
16.265,1557,
16.277,1558,
16.289,1559,
16.301,1560,
16.313,1561,
16.325,1562,
16.337,1563,
16.349,1564,
16.361,1565,
16.373,1566,
16.385,1567,
16.396,1568,
16.408,1569,
16.42,1570,
16.432,1571,
16.444,1572,
16.456,1573,
16.468,1574,
16.48,1575,
16.492,1576,
16.504,1577,
16.516,1578,
16.527,1579,
16.539,1580,
16.551,1581,
16.563,1582,
16.575,1583,
16.587,1584,
16.599,1585,
16.611,1586,
16.623,1587,
16.634,1588,
16.646,1589,
16.658,1590,
16.67,1591,
16.682,1592,
16.694,1593,
16.706,1594,
16.718,1595,
16.729,1596,
16.741,1597,
16.753,1598,
16.765,1599,
16.777,1600,
16.789,1601,
16.801,1602,
16.812,1603,
16.824,1604,
16.836,1605,
16.848,1606,
16.86,1607,
16.872,1608,
16.883,1609,
16.895,1610,
16.907,1611,
16.919,1612,
16.931,1613,
16.943,1614,
16.954,1615,
16.966,1616,
16.978,1617,
16.99,1618,
17.002,1619,
17.013,1620,
17.025,1621,
17.037,1622,
17.049,1623,
17.061,1624,
17.072,1625,
17.084,1626,
17.096,1627,
17.108,1628,
17.12,1629,
17.131,1630,
17.143,1631,
17.155,1632,
17.167,1633,
17.178,1634,
17.19,1635,
17.202,1636,
17.214,1637,
17.225,1638,
17.237,1639,
17.249,1640,
17.261,1641,
17.272,1642,
17.284,1643,
17.296,1644,
17.308,1645,
17.319,1646,
17.331,1647,
17.343,1648,
17.355,1649,
17.366,1650,
17.378,1651,
17.39,1652,
17.401,1653,
17.413,1654,
17.425,1655,
17.437,1656,
17.448,1657,
17.46,1658,
17.472,1659,
17.483,1660,
17.495,1661,
17.507,1662,
17.518,1663,
17.53,1664,
17.542,1665,
17.553,1666,
17.565,1667,
17.577,1668,
17.588,1669,
17.6,1670,
17.612,1671,
17.623,1672,
17.635,1673,
17.647,1674,
17.658,1675,
17.67,1676,
17.682,1677,
17.693,1678,
17.705,1679,
17.717,1680,
17.728,1681,
17.74,1682,
17.751,1683,
17.763,1684,
17.775,1685,
17.786,1686,
17.798,1687,
17.809,1688,
17.821,1689,
17.832,1690,
17.844,1691,
17.855,1692,
17.867,1693,
17.878,1694,
17.89,1695,
17.901,1696,
17.913,1697,
17.924,1698,
17.936,1699,
17.947,1700,
17.959,1701,
17.97,1702,
17.982,1703,
17.993,1704,
18.004,1705,
18.016,1706,
18.027,1707,
18.039,1708,
18.05,1709,
18.061,1710,
18.073,1711,
18.084,1712,
18.095,1713,
18.107,1714,
18.118,1715,
18.129,1716,
18.14,1717,
18.152,1718,
18.163,1719,
18.174,1720,
18.185,1721,
18.196,1722,
18.208,1723,
18.219,1724,
18.23,1725,
18.241,1726,
18.252,1727,
18.263,1728,
18.274,1729,
18.285,1730,
18.297,1731,
18.308,1732,
18.319,1733,
18.33,1734,
18.341,1735,
18.352,1736,
18.362,1737,
18.373,1738,
18.384,1739,
18.395,1740,
18.406,1741,
18.417,1742,
18.428,1743,
18.439,1744,
18.449,1745,
18.46,1746,
18.471,1747,
18.482,1748,
18.493,1749,
18.503,1750,
18.514,1751,
18.525,1752,
18.535,1753,
18.546,1754,
18.557,1755,
18.567,1756,
18.578,1757,
18.588,1758,
18.599,1759,
18.609,1760,
18.62,1761,
18.63,1762,
18.641,1763,
18.651,1764,
18.661,1765,
18.672,1766,
18.682,1767,
18.693,1768,
